"timestamp", "json.doi"
"2017-04-08 12:04:18.484 -07:00","10.4338/aci-2013-12-ra-0100"
"2017-04-08 12:04:05.333 -07:00","10.1146/annurev.psych.60.110707.163514"
"2017-04-08 12:03:56.064 -07:00","10.4081/ejh.2016.2639"
"2017-04-08 12:03:51.560 -07:00","10.1038/nature21360"
"2017-04-08 12:03:50.973 -07:00","10.1038/nature21360"
"2017-04-08 12:03:49.523 -07:00","10.1098/rstb.2005.1657"
"2017-04-08 12:03:48.218 -07:00","10.1098/rstb.2005.1657"
"2017-04-08 12:03:47.935 -07:00","10.1038/nrcardio.2014.206"
"2017-04-08 12:03:46.184 -07:00","10.1038/nrcardio.2014.206"
"2017-04-08 12:03:42.301 -07:00","10.1136/heartjnl-2011-300054"
"2017-04-08 12:03:40.501 -07:00","10.1136/heartjnl-2011-300054"
"2017-04-08 12:03:31.511 -07:00","10.1111/j.1469-7580.2008.00957.x"
"2017-04-08 12:03:31.006 -07:00","10.1111/j.1461-0248.2011.01736.x"
"2017-04-08 12:03:17.001 -07:00","10.1038/nature12373"
"2017-04-08 12:03:15.387 -07:00","10.1016/s0010-7824(97)00142-x"
"2017-04-08 12:03:14.591 -07:00","10.1016/s0010-7824(97)00142-x"
"2017-04-08 12:03:13.453 -07:00","10.1016/s0010-7824(97)00142-x"
"2017-04-08 12:03:12.850 -07:00","10.1016/s0010-7824(97)00142-x"
"2017-04-08 12:03:11.087 -07:00","10.1016/s0010-7824(97)00142-x"
"2017-04-08 12:03:10.120 -07:00","10.1016/s0010-7824(97)00142-x"
"2017-04-08 12:03:06.000 -07:00","10.1126/scitranslmed.3004660"
"2017-04-08 12:02:54.517 -07:00","10.1007/s00239-005-0223-z"
"2017-04-08 12:02:54.270 -07:00","10.12669/pjms.316.8210"
"2017-04-08 12:02:52.376 -07:00","10.12669/pjms.316.8210"
"2017-04-08 12:02:38.990 -07:00","10.2337/diacare.26.2007.s103"
"2017-04-08 12:02:33.053 -07:00","10.1136/jnnp.2007.131045"
"2017-04-08 12:02:30.253 -07:00","10.1016/j.jada.2008.09.006"
"2017-04-08 12:02:29.821 -07:00","10.1136/jnnp.2007.131045"
"2017-04-08 12:02:29.000 -07:00","10.1136/jnnp.2007.131045"
"2017-04-08 12:02:28.285 -07:00","10.1016/j.jada.2008.09.006"
"2017-04-08 12:02:17.672 -07:00","10.1215/00141801-52-2-255"
"2017-04-08 12:01:58.869 -07:00","10.1073/pnas.1212755109"
"2017-04-08 12:01:44.549 -07:00","10.1111/j.1467-8543.2012.00913.x"
"2017-04-08 12:01:39.524 -07:00","10.1080/13603116.2014.935813"
"2017-04-08 12:01:34.747 -07:00","10.1038/nature21360"
"2017-04-08 12:01:05.288 -07:00","10.1177/0733464815624154"
"2017-04-08 12:00:55.685 -07:00","10.15660/auofmte.2016-1.3205"
"2017-04-08 12:00:36.132 -07:00","10.1016/s0010-7824(98)00096-1"
"2017-04-08 12:00:35.244 -07:00","10.1016/s0010-7824(98)00096-1"
"2017-04-08 12:00:33.856 -07:00","10.1039/c4fd00254g"
"2017-04-08 12:00:33.168 -07:00","10.1016/s0010-7824(98)00096-1"
"2017-04-08 12:00:31.782 -07:00","10.1039/c4fd00254g"
"2017-04-08 12:00:31.674 -07:00","10.1016/s0010-7824(98)00096-1"
"2017-04-08 12:00:30.480 -07:00","10.1016/s0010-7824(98)00096-1"
"2017-04-08 12:00:29.826 -07:00","10.1016/s0010-7824(98)00096-1"
"2017-04-08 12:00:26.899 -07:00","10.1038/nature21360"
"2017-04-08 12:00:20.905 -07:00","10.1111/j.1365-2966.2005.08922.x"
"2017-04-08 12:00:12.976 -07:00","10.1038/nature21360"
"2017-04-08 11:59:57.408 -07:00","10.1038/nature21360"
"2017-04-08 11:59:50.285 -07:00","10.1016/j.schres.2012.11.029"
"2017-04-08 11:59:42.484 -07:00","10.1073/pnas.0604246103"
"2017-04-08 11:59:33.938 -07:00","10.5860/choice.44-4029"
"2017-04-08 11:59:28.840 -07:00","10.1038/nature21360"
"2017-04-08 11:59:21.834 -07:00","10.1016/j.sajb.2011.07.004"
"2017-04-08 11:59:21.010 -07:00","10.1109/jra.1987.1087096"
"2017-04-08 11:59:19.954 -07:00","10.1109/jra.1987.1087096"
"2017-04-08 11:59:18.747 -07:00","10.1109/jra.1987.1087096"
"2017-04-08 11:59:17.746 -07:00","10.1109/jra.1987.1087096"
"2017-04-08 11:59:16.221 -07:00","10.1109/jra.1987.1087096"
"2017-04-08 11:59:14.811 -07:00","10.1109/jra.1987.1087096"
"2017-04-08 11:59:05.029 -07:00","10.1038/nn0510-529"
"2017-04-08 11:59:04.933 -07:00","10.1037/0022-3514.51.6.1173"
"2017-04-08 11:59:02.687 -07:00","10.1038/nn0510-529"
"2017-04-08 11:59:02.196 -07:00","10.1073/pnas.1409572111"
"2017-04-08 11:58:58.665 -07:00","10.1037/0022-3514.51.6.1173"
"2017-04-08 11:58:54.999 -07:00","10.1016/j.schres.2014.05.016"
"2017-04-08 11:58:39.511 -07:00","10.1016/j.cpr.2005.07.003"
"2017-04-08 11:58:30.320 -07:00","10.1136/jnnp.2007.122879"
"2017-04-08 11:58:15.335 -07:00","10.1215/00182168-2010-016"
"2017-04-08 11:58:13.694 -07:00","10.1093/aje/kwf215"
"2017-04-08 11:58:01.103 -07:00","10.1261/rna.5220504"
"2017-04-08 11:57:54.079 -07:00","10.1111/ijmr.12065"
"2017-04-08 11:57:49.218 -07:00","10.1073/pnas.1216951110"
"2017-04-08 11:57:47.171 -07:00","10.1073/pnas.1216951110"
"2017-04-08 11:57:38.359 -07:00","10.1097/gox.0000000000000844"
"2017-04-08 11:56:52.409 -07:00","10.1038/nature21360"
"2017-04-08 11:56:32.206 -07:00","10.1016/j.neuroimage.2014.03.013"
"2017-04-08 11:56:20.619 -07:00","10.21805/bzn.v73i2.a1"
"2017-04-08 11:55:24.579 -07:00","10.1111/ijmr.12103"
"2017-04-08 11:55:23.419 -07:00","10.1016/j.ajic.2013.10.003"
"2017-04-08 11:55:14.814 -07:00","10.1590/s0101-33002013000100009"
"2017-04-08 11:55:12.916 -07:00","10.1016/j.ijsu.2015.07.395"
"2017-04-08 11:54:57.777 -07:00","10.1128/aac.00872-08"
"2017-04-08 11:54:45.110 -07:00","10.1038/nature21360"
"2017-04-08 11:54:43.306 -07:00","10.1038/nature21360"
"2017-04-08 11:54:39.887 -07:00","10.1128/iai.73.9.5873-5882.2005"
"2017-04-08 11:54:33.094 -07:00","10.1016/j.physa.2016.08.038"
"2017-04-08 11:54:32.431 -07:00","10.1016/j.physa.2016.08.038"
"2017-04-08 11:54:31.199 -07:00","10.1016/j.physa.2016.08.038"
"2017-04-08 11:54:30.446 -07:00","10.1016/j.physa.2016.08.038"
"2017-04-08 11:54:28.350 -07:00","10.1016/j.physa.2016.08.038"
"2017-04-08 11:54:26.889 -07:00","10.1016/j.physa.2016.08.038"
"2017-04-08 11:54:20.980 -07:00","10.1016/j.jecp.2015.02.009"
"2017-04-08 11:54:20.119 -07:00","10.1038/nature21360"
"2017-04-08 11:54:18.822 -07:00","10.1016/j.jecp.2015.02.009"
"2017-04-08 11:54:14.034 -07:00","10.1073/pnas.0807418105"
"2017-04-08 11:54:12.832 -07:00","10.1073/pnas.0807418105"
"2017-04-08 11:54:01.898 -07:00","10.1016/j.forsciint.2006.04.016"
"2017-04-08 11:53:58.575 -07:00","10.1093/neuonc/not195"
"2017-04-08 11:53:58.326 -07:00","10.4103/1793-5482.125662"
"2017-04-08 11:53:58.303 -07:00","10.5152/dir.2013.13157"
"2017-04-08 11:53:57.099 -07:00","10.1016/j.media.2014.03.004"
"2017-04-08 11:53:56.327 -07:00","10.3791/51868"
"2017-04-08 11:53:50.826 -07:00","10.1186/s10194-016-0614-0"
"2017-04-08 11:53:50.263 -07:00","10.1128/iai.73.9.5873-5882.2005"
"2017-04-08 11:53:40.828 -07:00","10.4103/0974-7753.66908"
"2017-04-08 11:53:33.947 -07:00","10.1890/06-0269"
"2017-04-08 11:53:12.723 -07:00","10.1038/nature21360"
"2017-04-08 11:53:09.384 -07:00","10.1128/iai.73.9.5873-5882.2005"
"2017-04-08 11:53:03.075 -07:00","10.1152/ajpendo.00489.2013"
"2017-04-08 11:52:59.326 -07:00","10.1016/j.ijmultiphaseflow.2011.05.006"
"2017-04-08 11:52:48.149 -07:00","10.1177/1049731514535989"
"2017-04-08 11:52:47.018 -07:00","10.1037/a0027085"
"2017-04-08 11:52:46.534 -07:00","10.1007/s10120-015-0523-y"
"2017-04-08 11:52:32.087 -07:00","10.1016/j.eswa.2016.01.018"
"2017-04-08 11:52:29.472 -07:00","10.1016/j.addr.2008.03.016"
"2017-04-08 11:52:25.596 -07:00","10.1016/j.addr.2008.03.016"
"2017-04-08 11:52:24.164 -07:00","10.1038/nri3846"
"2017-04-08 11:52:12.530 -07:00","10.1111/ijmr.12071"
"2017-04-08 11:52:10.021 -07:00","10.1016/j.ijmultiphaseflow.2011.05.006"
"2017-04-08 11:52:08.673 -07:00","10.1007/s10120-015-0523-y"
"2017-04-08 11:52:04.430 -07:00","10.1162/rest_a_00460"
"2017-04-08 11:52:02.973 -07:00","10.1037/a0029900"
"2017-04-08 11:51:56.752 -07:00","10.1002/stem.1784"
"2017-04-08 11:51:52.286 -07:00","10.1152/ajplung.90367.2008"
"2017-04-08 11:51:36.393 -07:00","10.1016/j.drugalcdep.2014.07.036"
"2017-04-08 11:51:14.662 -07:00","10.1017/s147924431400047x"
"2017-04-08 11:51:13.764 -07:00","10.1111/ijmr.12069"
"2017-04-08 11:51:10.032 -07:00","10.1353/sof.2006.0015"
"2017-04-08 11:51:07.440 -07:00","10.1111/j.1365-2982.2008.01245.x"
"2017-04-08 11:50:58.217 -07:00","10.1038/nature21360"
"2017-04-08 11:50:55.410 -07:00","10.1177/1362361312442597"
"2017-04-08 11:50:53.456 -07:00","10.1093/bioinformatics/btw373"
"2017-04-08 11:50:49.787 -07:00","10.1038/nature21360"
"2017-04-08 11:50:00.997 -07:00","10.3790/vjh.83.1.145"
"2017-04-08 11:49:52.507 -07:00","10.1093/jis/ets067"
"2017-04-08 11:49:50.553 -07:00","10.1093/treephys/tpn044"
"2017-04-08 11:49:45.664 -07:00","10.2105/ajph.2012.301157"
"2017-04-08 11:49:44.815 -07:00","10.2105/ajph.2012.301157"
"2017-04-08 11:49:43.119 -07:00","10.2105/ajph.2012.301157"
"2017-04-08 11:49:42.190 -07:00","10.2105/ajph.2012.301157"
"2017-04-08 11:49:40.257 -07:00","10.1093/cid/cis637"
"2017-04-08 11:49:39.780 -07:00","10.2105/ajph.2012.301157"
"2017-04-08 11:49:39.012 -07:00","10.2105/ajph.2012.301157"
"2017-04-08 11:49:38.197 -07:00","10.1037/a0029900"
"2017-04-08 11:49:35.684 -07:00","10.1113/jphysiol.2011.212480"
"2017-04-08 11:49:32.568 -07:00","10.1113/jphysiol.2011.212480"
"2017-04-08 11:49:21.004 -07:00","10.1038/nature21360"
"2017-04-08 11:49:19.535 -07:00","10.1038/nature21360"
"2017-04-08 11:49:02.963 -07:00","10.1111/ijmr.12077"
"2017-04-08 11:48:59.798 -07:00","10.1038/nature21360"
"2017-04-08 11:48:56.367 -07:00","10.1038/nature21360"
"2017-04-08 11:48:45.492 -07:00","10.3386/w23298"
"2017-04-08 11:48:42.776 -07:00","10.1128/aem.00176-08"
"2017-04-08 11:48:35.129 -07:00","10.1128/aem.00176-08"
"2017-04-08 11:48:29.052 -07:00","10.1039/c6tb00121a"
"2017-04-08 11:48:28.585 -07:00","10.1037/a0029900"
"2017-04-08 11:48:28.548 -07:00","10.5966/sctm.2014-0091"
"2017-04-08 11:48:28.258 -07:00","10.1038/nature21360"
"2017-04-08 11:48:24.674 -07:00","10.1093/treephys/tpn044"
"2017-04-08 11:48:23.905 -07:00","10.1016/j.it.2015.06.004"
"2017-04-08 11:48:22.828 -07:00","10.1016/s0006-3207(99)00088-9"
"2017-04-08 11:48:21.925 -07:00","10.1016/s0006-3207(99)00088-9"
"2017-04-08 11:48:19.932 -07:00","10.1016/s0006-3207(99)00088-9"
"2017-04-08 11:48:19.075 -07:00","10.1016/s0006-3207(99)00088-9"
"2017-04-08 11:48:16.905 -07:00","10.1016/s0006-3207(99)00088-9"
"2017-04-08 11:48:16.297 -07:00","10.1016/s0006-3207(99)00088-9"
"2017-04-08 11:48:11.118 -07:00","10.1093/bioinformatics/btw373"
"2017-04-08 11:48:08.934 -07:00","10.1146/annurev-med-051914-021702"
"2017-04-08 11:48:05.432 -07:00","10.1111/j.1467-6494.2011.00712.x"
"2017-04-08 11:48:00.466 -07:00","10.1016/j.it.2015.06.004"
"2017-04-08 11:48:00.324 -07:00","10.1146/annurev-med-051914-021702"
"2017-04-08 11:48:00.014 -07:00","10.1128/aem.00176-08"
"2017-04-08 11:47:59.495 -07:00","10.1039/c6tb00121a"
"2017-04-08 11:47:51.542 -07:00","10.1146/annurev-med-051914-021702"
"2017-04-08 11:47:33.865 -07:00","10.1016/j.forsciint.2006.04.016"
"2017-04-08 11:47:09.867 -07:00","10.1089/scd.2014.0490"
"2017-04-08 11:47:09.542 -07:00","10.1007/s00264-013-1834-4"
"2017-04-08 11:47:08.235 -07:00","10.1016/j.forsciint.2006.04.016"
"2017-04-08 11:47:07.699 -07:00","10.1007/s00264-013-1834-4"
"2017-04-08 11:46:55.902 -07:00","10.1038/ng1946"
"2017-04-08 11:46:29.179 -07:00","10.1007/s12265-012-9406-3"
"2017-04-08 11:46:28.673 -07:00","10.1126/scitranslmed.3005503"
"2017-04-08 11:46:26.158 -07:00","10.1016/j.forsciint.2006.04.016"
"2017-04-08 11:46:20.967 -07:00","10.18491/bijop.62643"
"2017-04-08 11:45:57.067 -07:00","10.1016/j.amepre.2012.07.019"
"2017-04-08 11:45:54.266 -07:00","10.1038/nature21360"
"2017-04-08 11:45:50.530 -07:00","10.1128/iai.01337-07"
"2017-04-08 11:45:48.680 -07:00","10.1128/iai.01337-07"
"2017-04-08 11:45:23.553 -07:00","10.1136/jech.2009.090910"
"2017-04-08 11:45:22.880 -07:00","10.1136/jech.2009.090910"
"2017-04-08 11:45:21.659 -07:00","10.1016/j.jesp.2012.01.008"
"2017-04-08 11:45:21.479 -07:00","10.1136/jech.2009.090910"
"2017-04-08 11:45:19.655 -07:00","10.1101/cshperspect.a005140"
"2017-04-08 11:45:19.537 -07:00","10.1016/j.forsciint.2006.04.016"
"2017-04-08 11:45:19.419 -07:00","10.1136/jech.2009.090910"
"2017-04-08 11:45:18.242 -07:00","10.1136/jech.2009.090910"
"2017-04-08 11:45:17.463 -07:00","10.1136/jech.2009.090910"
"2017-04-08 11:45:11.327 -07:00","10.1016/j.forsciint.2006.04.016"
"2017-04-08 11:44:45.533 -07:00","10.17226/4795"
"2017-04-08 11:44:40.100 -07:00","10.1038/nature21360"
"2017-04-08 11:44:28.235 -07:00","10.1017/s0140525x07001975"
"2017-04-08 11:44:24.888 -07:00","10.1038/nature21360"
"2017-04-08 11:44:22.466 -07:00","10.1038/nature21360"
"2017-04-08 11:44:19.814 -07:00","10.1128/jb.00541-08"
"2017-04-08 11:44:17.801 -07:00","10.1128/jb.00541-08"
"2017-04-08 11:44:14.689 -07:00","10.1097/mnh.0000000000000120"
"2017-04-08 11:44:06.275 -07:00","10.1007/s10503-008-9115-x"
"2017-04-08 11:44:02.939 -07:00","10.1038/nature21360"
"2017-04-08 11:43:51.214 -07:00","10.1074/jbc.m506500200"
"2017-04-08 11:43:45.518 -07:00","10.1108/00012531211263111"
"2017-04-08 11:43:44.486 -07:00","10.1108/00012531211263111"
"2017-04-08 11:43:43.159 -07:00","10.1108/00012531211263111"
"2017-04-08 11:43:42.145 -07:00","10.1108/00012531211263111"
"2017-04-08 11:43:41.931 -07:00","10.1016/j.jbusres.2007.02.017"
"2017-04-08 11:43:41.077 -07:00","10.1038/ng1946"
"2017-04-08 11:43:40.842 -07:00","10.1108/00012531211263111"
"2017-04-08 11:43:40.357 -07:00","10.1016/j.jfi.2014.04.006"
"2017-04-08 11:43:39.891 -07:00","10.1111/j.1468-0297.2008.02175.x"
"2017-04-08 11:43:39.855 -07:00","10.1108/00012531211263111"
"2017-04-08 11:43:33.022 -07:00","10.1038/nature21360"
"2017-04-08 11:43:26.274 -07:00","10.3109/09540261.2012.751017"
"2017-04-08 11:43:24.332 -07:00","10.3109/09540261.2012.751017"
"2017-04-08 11:43:23.442 -07:00","10.1177/0093854816668218"
"2017-04-08 11:43:22.540 -07:00","10.1177/0093854816668218"
"2017-04-08 11:43:21.178 -07:00","10.1177/0093854816668218"
"2017-04-08 11:43:20.393 -07:00","10.1177/0093854816668218"
"2017-04-08 11:43:16.246 -07:00","10.1177/0093854816668218"
"2017-04-08 11:43:15.182 -07:00","10.1177/0093854816668218"
"2017-04-08 11:42:56.959 -07:00","10.1179/1462317x13z.00000000044"
"2017-04-08 11:42:56.796 -07:00","10.1104/pp.114.246314"
"2017-04-08 11:42:55.189 -07:00","10.1179/1462317x13z.00000000044"
"2017-04-08 11:42:40.328 -07:00","10.1038/nature21360"
"2017-04-08 11:42:32.941 -07:00","10.1016/j.jad.2007.04.026"
"2017-04-08 11:42:11.358 -07:00","10.1098/rsbl.2014.1058"
"2017-04-08 11:42:02.770 -07:00","10.1080/00031305.2016.1154108"
"2017-04-08 11:41:57.725 -07:00","10.1093/oxfordjournals.molbev.a025554"
"2017-04-08 11:41:55.995 -07:00","10.1093/oxfordjournals.molbev.a025554"
"2017-04-08 11:41:51.868 -07:00","10.1007/s004210050419"
"2017-04-08 11:41:38.876 -07:00","10.3163/1536-5050.102.3.012"
"2017-04-08 11:41:31.156 -07:00","10.1037/0003-066x.60.5.410"
"2017-04-08 11:41:30.304 -07:00","10.1037/0003-066x.60.5.410"
"2017-04-08 11:41:28.246 -07:00","10.3163/1536-5050.102.3.012"
"2017-04-08 11:41:16.798 -07:00","10.1038/ni.2787"
"2017-04-08 11:41:00.547 -07:00","10.1177/0002764213487340"
"2017-04-08 11:40:59.364 -07:00","10.1172/jci35288"
"2017-04-08 11:40:58.014 -07:00","10.1098/rsnr.2016.0036"
"2017-04-08 11:40:47.202 -07:00","10.1108/08876040610691284"
"2017-04-08 11:40:46.425 -07:00","10.1108/08876040610691284"
"2017-04-08 11:40:46.330 -07:00","10.3402/qhw.v10.28703"
"2017-04-08 11:40:45.634 -07:00","10.3402/qhw.v10.28703"
"2017-04-08 11:40:45.220 -07:00","10.1108/08876040610691284"
"2017-04-08 11:40:44.207 -07:00","10.1108/08876040610691284"
"2017-04-08 11:40:43.729 -07:00","10.3402/qhw.v10.28703"
"2017-04-08 11:40:42.952 -07:00","10.3402/qhw.v10.28703"
"2017-04-08 11:40:39.944 -07:00","10.3402/qhw.v10.28703"
"2017-04-08 11:40:39.230 -07:00","10.3402/qhw.v10.28703"
"2017-04-08 11:40:37.110 -07:00","10.1098/rsta.2016.0122"
"2017-04-08 11:40:10.555 -07:00","10.1073/pnas.2136610100"
"2017-04-08 11:40:03.166 -07:00","10.1177/1077801211436138"
"2017-04-08 11:40:03.040 -07:00","10.1177/0002764213487340"
"2017-04-08 11:39:37.443 -07:00","10.1093/jhered/90.3.418"
"2017-04-08 11:39:21.910 -07:00","10.1038/nature21360"
"2017-04-08 11:39:19.836 -07:00","10.1073/pnas.012432399"
"2017-04-08 11:38:48.392 -07:00","10.1098/rstb.2004.1598"
"2017-04-08 11:38:31.677 -07:00","10.1016/j.chemphyslip.2008.01.004"
"2017-04-08 11:38:10.434 -07:00","10.1080/17441692.2014.928347"
"2017-04-08 11:38:09.499 -07:00","10.1080/17441692.2014.928347"
"2017-04-08 11:38:08.211 -07:00","10.1006/anbo.1999.1093"
"2017-04-08 11:38:07.774 -07:00","10.1111/ijmr.12074"
"2017-04-08 11:38:06.440 -07:00","10.1080/17441692.2014.928347"
"2017-04-08 11:38:05.651 -07:00","10.1080/17441692.2014.928347"
"2017-04-08 11:38:01.015 -07:00","10.1080/17441692.2014.928347"
"2017-04-08 11:38:00.304 -07:00","10.1080/17441692.2014.928347"
"2017-04-08 11:37:57.969 -07:00","10.1002/9780470511305.ch5"
"2017-04-08 11:37:50.284 -07:00","10.1177/0268580916673747"
"2017-04-08 11:37:36.486 -07:00","10.1002/jgm.619"
"2017-04-08 11:37:34.739 -07:00","10.1002/jgm.619"
"2017-04-08 11:37:29.003 -07:00","10.1002/jgm.619"
"2017-04-08 11:37:06.115 -07:00","10.1021/ac202878q"
"2017-04-08 11:36:59.477 -07:00","10.1016/j.jada.2009.10.032"
"2017-04-08 11:36:59.316 -07:00","10.1016/j.jpeds.2010.02.013"
"2017-04-08 11:36:55.917 -07:00","10.1016/j.alter.2013.09.004"
"2017-04-08 11:36:55.093 -07:00","10.1016/j.alter.2013.09.004"
"2017-04-08 11:36:54.508 -07:00","10.1177/0022146510383838"
"2017-04-08 11:36:53.589 -07:00","10.1002/9780470511305.ch5"
"2017-04-08 11:36:52.401 -07:00","10.1016/j.alter.2013.09.004"
"2017-04-08 11:36:51.618 -07:00","10.1016/j.alter.2013.09.004"
"2017-04-08 11:36:49.669 -07:00","10.1038/nature21360"
"2017-04-08 11:36:49.227 -07:00","10.1016/j.alter.2013.09.004"
"2017-04-08 11:36:48.591 -07:00","10.1073/pnas.0604246103"
"2017-04-08 11:36:48.308 -07:00","10.1016/j.alter.2013.09.004"
"2017-04-08 11:36:43.379 -07:00","10.1002/9780470511305.ch5"
"2017-04-08 11:36:35.806 -07:00","10.1038/nature21360"
"2017-04-08 11:36:23.033 -07:00","10.1016/j.csda.2013.12.006"
"2017-04-08 11:36:22.774 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:21.943 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:21.424 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:20.492 -07:00","10.1007/s11103-015-0417-8"
"2017-04-08 11:36:20.384 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:19.618 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:18.645 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:18.398 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:17.578 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:16.706 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:15.731 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:15.602 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:13.895 -07:00","10.1007/s10531-014-0656-z"
"2017-04-08 11:36:10.595 -07:00","10.4103/0974-7788.76794"
"2017-04-08 11:36:07.491 -07:00","10.2307/1900853"
"2017-04-08 11:36:06.636 -07:00","10.2307/1900853"
"2017-04-08 11:36:05.039 -07:00","10.2307/1900853"
"2017-04-08 11:36:04.253 -07:00","10.2307/1900853"
"2017-04-08 11:36:02.693 -07:00","10.2307/1900853"
"2017-04-08 11:36:01.804 -07:00","10.2307/1900853"
"2017-04-08 11:36:01.002 -07:00","10.1021/nl902697j"
"2017-04-08 11:35:55.255 -07:00","10.1080/00309230.2010.526328"
"2017-04-08 11:35:51.660 -07:00","10.1038/nnano.2010.246"
"2017-04-08 11:35:43.052 -07:00","10.1109/infcom.2003.1208951"
"2017-04-08 11:35:42.451 -07:00","10.1016/j.comcom.2006.12.025"
"2017-04-08 11:35:42.034 -07:00","10.1016/j.comnet.2008.05.010"
"2017-04-08 11:35:40.563 -07:00","10.1109/infcom.2003.1208951"
"2017-04-08 11:35:40.519 -07:00","10.1016/j.comcom.2006.12.025"
"2017-04-08 11:35:40.375 -07:00","10.1016/j.comnet.2008.05.010"
"2017-04-08 11:35:38.010 -07:00","10.1175/mwr3199.1"
"2017-04-08 11:35:29.811 -07:00","10.1007/bf01645742"
"2017-04-08 11:35:29.270 -07:00","10.1093/sf/90.1.297"
"2017-04-08 11:35:28.454 -07:00","10.1038/nnano.2010.246"
"2017-04-08 11:35:26.666 -07:00","10.1038/nature21360"
"2017-04-08 11:35:26.405 -07:00","10.1038/nature21360"
"2017-04-08 11:35:08.342 -07:00","10.1007/s00018-012-0941-5"
"2017-04-08 11:35:08.339 -07:00","10.1007/s00018-012-0941-5"
"2017-04-08 11:35:06.537 -07:00","10.1038/nature21360"
"2017-04-08 11:34:55.068 -07:00","10.4137/bii.s11645"
"2017-04-08 11:34:53.796 -07:00","10.1074/jbc.m114.608083"
"2017-04-08 11:34:47.744 -07:00","10.1017/s0022050715000066"
"2017-04-08 11:34:36.521 -07:00","10.1038/nnano.2010.246"
"2017-04-08 11:34:34.781 -07:00","10.21805/bzn.v73i2.a1"
"2017-04-08 11:34:34.291 -07:00","10.1016/s0022-5347(05)65393-1"
"2017-04-08 11:34:33.088 -07:00","10.1111/j.1365-2125.2012.04308.x"
"2017-04-08 11:34:25.890 -07:00","10.1111/j.1467-7709.2006.00555.x"
"2017-04-08 11:34:25.797 -07:00","10.1111/desc.12139"
"2017-04-08 11:34:15.127 -07:00","10.1016/j.nedt.2014.03.005"
"2017-04-08 11:34:14.888 -07:00","10.1093/earlyj/4.3.367-a"
"2017-04-08 11:34:08.828 -07:00","10.1007/s10648-014-9260-8"
"2017-04-08 11:33:56.983 -07:00","10.1039/c4ja00387j"
"2017-04-08 11:33:44.104 -07:00","10.1016/j.ridd.2011.01.025"
"2017-04-08 11:33:40.541 -07:00","10.1038/nature21360"
"2017-04-08 11:33:34.785 -07:00","10.1016/j.apcata.2006.06.041"
"2017-04-08 11:33:31.153 -07:00","10.1038/nrmicro3433"
"2017-04-08 11:32:49.405 -07:00","10.1038/nature08433"
"2017-04-08 11:32:37.107 -07:00","10.1093/abbs/gmq098"
"2017-04-08 11:32:34.581 -07:00","10.1038/nature21360"
"2017-04-08 11:32:34.039 -07:00","10.1002/bdm.1751"
"2017-04-08 11:32:15.662 -07:00","10.1002/anie.201107204"
"2017-04-08 11:32:07.914 -07:00","10.1073/pnas.0502768102"
"2017-04-08 11:31:58.820 -07:00","10.1016/j.cmi.2016.09.009"
"2017-04-08 11:31:57.847 -07:00","10.1017/s0022050715000066"
"2017-04-08 11:31:43.394 -07:00","10.1080/17450100701381839"
"2017-04-08 11:31:42.453 -07:00","10.1080/17450100701381839"
"2017-04-08 11:31:40.448 -07:00","10.1080/17450100701381839"
"2017-04-08 11:31:40.254 -07:00","10.1146/annurev.biophys.37.092707.153558"
"2017-04-08 11:31:39.518 -07:00","10.1080/17450100701381839"
"2017-04-08 11:31:37.585 -07:00","10.1080/17450100701381839"
"2017-04-08 11:31:36.865 -07:00","10.1080/17450100701381839"
"2017-04-08 11:31:28.529 -07:00","10.1038/nature21360"
"2017-04-08 11:31:26.001 -07:00","10.1037/a0031340"
"2017-04-08 11:31:24.700 -07:00","10.1017/s0022050715000066"
"2017-04-08 11:31:20.641 -07:00","10.1016/j.cmi.2016.09.009"
"2017-04-08 11:30:47.310 -07:00","10.1007/s10615-010-0279-0"
"2017-04-08 11:30:40.126 -07:00","10.4000/insaniyat.8263"
"2017-04-08 11:30:39.997 -07:00","10.1016/j.cgh.2015.03.033"
"2017-04-08 11:30:04.584 -07:00","10.1038/nature21360"
"2017-04-08 11:29:59.087 -07:00","10.17226/4782"
"2017-04-08 11:29:58.189 -07:00","10.1038/nature21360"
"2017-04-08 11:29:45.453 -07:00","10.1016/s0141-9331(03)00026-7"
"2017-04-08 11:29:44.251 -07:00","10.1016/s0141-9331(03)00026-7"
"2017-04-08 11:29:20.739 -07:00","10.1016/j.childyouth.2011.08.013"
"2017-04-08 11:28:59.669 -07:00","10.1109/icccn.2002.1043049"
"2017-04-08 11:28:57.590 -07:00","10.1109/icccn.2002.1043049"
